mode;euclidean_distance;routed_distance;weight;preceding_purpose;following_purpose
car;3307.6923076923076;4300.0;2441.9428517494907;leisure;home
walk;2384.6153846153848;3100.0;3930.4919040412965;home;leisure
walk;230.76923076923077;300.0;3930.4919040412965;leisure;shop
walk;76.92307692307692;100.0;3930.4919040412965;shop;home
walk;384.6153846153846;500.0;3930.4919040412965;home;leisure
walk;384.6153846153846;500.0;3930.4919040412965;leisure;home
car_passenger;1307.6923076923076;1700.0;6461.121041640278;home;other
car_passenger;1384.6153846153845;1800.0;6461.121041640278;other;home
car;3846.153846153846;5000.0;28686.92441715097;home;shop
car;3384.6153846153843;4400.0;28686.92441715097;shop;home
walk;230.76923076923077;300.0;9807.542422261538;home;shop
walk;2384.6153846153848;3100.0;9807.542422261538;shop;leisure
walk;615.3846153846154;800.0;9807.542422261538;leisure;home
car;3846.153846153846;5000.0;4256.183384938087;home;leisure
car;3000.0;3900.0;4256.183384938087;leisure;home
car;6153.846153846153;8000.0;4256.183384938087;home;leisure
car;4538.461538461538;5900.0;4256.183384938087;leisure;home
car;7692.307692307692;10000.0;8801.015019343937;home;work
car;8384.615384615385;10900.0;8801.015019343937;work;home
car;3384.6153846153843;4400.0;8801.015019343937;home;shop
car;2307.6923076923076;3000.0;8801.015019343937;shop;home
car;1230.7692307692307;1600.0;8801.015019343937;home;leisure
car;1230.7692307692307;1600.0;8801.015019343937;leisure;home
walk;692.3076923076923;900.0;8225.379749208374;home;leisure
walk;692.3076923076923;900.0;8225.379749208374;leisure;home
car_passenger;5153.846153846153;6700.0;14227.87529763918;home;leisure
car_passenger;5538.461538461538;7200.0;14227.87529763918;leisure;home
walk;461.53846153846155;600.0;8225.379749208374;home;leisure
walk;692.3076923076923;900.0;8225.379749208374;leisure;home
walk;769.2307692307692;1000.0;4651.759289755108;home;shop
walk;1461.5384615384614;1900.0;4651.759289755108;shop;home
walk;615.3846153846154;800.0;10388.819333933428;home;leisure
walk;615.3846153846154;800.0;10388.819333933428;leisure;home
walk;230.76923076923077;300.0;7013.609988800768;home;shop
walk;230.76923076923077;300.0;7013.609988800768;shop;home
car;6153.846153846153;8000.0;7288.024578410942;home;leisure
car;5384.615384615385;7000.0;7288.024578410942;leisure;home
car_passenger;56384.61538461538;73300.0;10343.419057671621;home;leisure
car_passenger;63692.30769230769;82800.0;10343.419057671621;leisure;home
pt;5153.846153846153;6700.0;9858.369677770108;home;education
pt;5153.846153846153;6700.0;9858.369677770108;education;home
pt;5153.846153846153;6700.0;9858.369677770108;home;education
pt;5153.846153846153;6700.0;9858.369677770108;education;home
car;3846.153846153846;5000.0;4377.59251457133;home;work
car;5153.846153846153;6700.0;4377.59251457133;work;home
pt;3153.846153846154;4100.0;6335.9055703512695;home;shop
pt;3076.9230769230767;4000.0;6335.9055703512695;shop;home
car;6923.076923076923;9000.0;2271.724609981617;home;leisure
car;6923.076923076923;9000.0;2271.724609981617;leisure;home
car;20769.23076923077;27000.0;2271.724609981617;home;leisure
car;19230.76923076923;25000.0;2271.724609981617;leisure;leisure
car;19230.76923076923;25000.0;2271.724609981617;leisure;home
car;3076.9230769230767;4000.0;2592.502914567988;home;leisure
car;3384.6153846153843;4400.0;2592.502914567988;leisure;home
walk;538.4615384615385;700.0;3415.1561857840616;home;leisure
walk;538.4615384615385;700.0;3415.1561857840616;leisure;home
car;3076.9230769230767;4000.0;5034.006686393027;home;work
car;4000.0;5200.0;5034.006686393027;work;home
car;4000.0;5200.0;5034.006686393027;home;work
car;3615.3846153846152;4700.0;5034.006686393027;work;home
car;1538.4615384615383;2000.0;4978.845550958076;home;work
car;3384.6153846153843;4400.0;4978.845550958076;work;home
car;3384.6153846153843;4400.0;4978.845550958076;home;work
car;3384.6153846153843;4400.0;4978.845550958076;work;home
car;6230.7692307692305;8100.0;4978.845550958076;home;other
car;6230.7692307692305;8100.0;4978.845550958076;other;home
car;307692.3076923077;400000.0;7654.124648203577;home;work
car;111538.46153846153;145000.0;7654.124648203577;work;work
bicycle;2000.0;2600.0;12829.945693758185;home;education
bicycle;2923.076923076923;3800.0;12829.945693758185;education;home
car_passenger;17923.076923076922;23300.0;3499.503796335951;home;leisure
car_passenger;17923.076923076922;23300.0;3499.503796335951;leisure;home
car;1538.4615384615383;2000.0;2985.9447747699664;home;work
car;1230.7692307692307;1600.0;2985.9447747699664;work;shop
car;1230.7692307692307;1600.0;2985.9447747699664;shop;home
car;769.2307692307692;1000.0;7413.890872935956;home;other
car;2692.3076923076924;3500.0;7413.890872935956;other;work
walk;1307.6923076923076;1700.0;5637.042288115008;work;home
walk;1307.6923076923076;1700.0;5637.042288115008;home;work
walk;1538.4615384615383;2000.0;5637.042288115008;work;other
walk;538.4615384615385;700.0;5637.042288115008;other;home
car_passenger;5153.846153846153;6700.0;6198.848804710593;home;other
car;7692.307692307692;10000.0;2233.7318759458117;home;shop
car;8692.307692307691;11300.0;2233.7318759458117;shop;home
car_passenger;1384.6153846153845;1800.0;4996.68646711624;home;leisure
car_passenger;1384.6153846153845;1800.0;4996.68646711624;leisure;home
walk;615.3846153846154;800.0;2703.1453061938805;home;shop
walk;615.3846153846154;800.0;2703.1453061938805;shop;home
walk;461.53846153846155;600.0;2703.1453061938805;home;leisure
walk;461.53846153846155;600.0;2703.1453061938805;leisure;home
car;1538.4615384615383;2000.0;6631.02517139038;home;work
car;3384.6153846153843;4400.0;6631.02517139038;work;leisure
car;3384.6153846153843;4400.0;6631.02517139038;leisure;other
car;1153.8461538461538;1500.0;6631.02517139038;other;shop
car;1923.076923076923;2500.0;6631.02517139038;shop;shop
car;2384.6153846153848;3100.0;6631.02517139038;shop;home
car;2384.6153846153848;3100.0;6631.02517139038;home;work
car;2384.6153846153848;3100.0;6631.02517139038;work;other
car;1000.0;1300.0;6631.02517139038;other;other
car;2307.6923076923076;3000.0;6631.02517139038;other;home
car_passenger;3846.153846153846;5000.0;6034.11652031835;home;work
walk;230.76923076923077;300.0;3488.426682993616;work;leisure
walk;230.76923076923077;300.0;3488.426682993616;leisure;shop
car_passenger;12769.23076923077;16600.0;6034.11652031835;shop;shop
car_passenger;16076.923076923076;20900.0;6034.11652031835;shop;leisure
car_passenger;4923.076923076923;6400.0;6034.11652031835;leisure;home
pt;9923.076923076922;12900.0;2236.768412621415;home;other
pt;10615.384615384615;13800.0;2236.768412621415;other;home
walk;461.53846153846155;600.0;1783.471855312939;home;work
walk;461.53846153846155;600.0;1783.471855312939;work;home
walk;461.53846153846155;600.0;1783.471855312939;home;work
walk;461.53846153846155;600.0;1783.471855312939;work;home
walk;230.76923076923077;300.0;1783.471855312939;home;leisure
walk;230.76923076923077;300.0;1783.471855312939;leisure;home
car;1538.4615384615383;2000.0;4036.024928919139;home;work
car;2923.076923076923;3800.0;4036.024928919139;work;home
car_passenger;1923.076923076923;2500.0;5950.877528853029;home;leisure
walk;1538.4615384615383;2000.0;3440.3047884436273;leisure;education
pt;4384.615384615385;5700.0;3558.5976047217623;education;home
car;1538.4615384615383;2000.0;5124.050853719141;home;work
car;1538.4615384615383;2000.0;5124.050853719141;work;work
car;2307.6923076923076;3000.0;5124.050853719141;work;work
car;1538.4615384615383;2000.0;5124.050853719141;work;work
car;1692.3076923076922;2200.0;5124.050853719141;work;home
car;2076.9230769230767;2700.0;5124.050853719141;home;work
car;6153.846153846153;8000.0;5124.050853719141;work;work
car;5384.615384615385;7000.0;5124.050853719141;work;work
car;1923.076923076923;2500.0;5124.050853719141;work;home
car;2307.6923076923076;3000.0;3490.6956150465426;home;work
car;2615.3846153846152;3400.0;3490.6956150465426;work;home
car;2615.3846153846152;3400.0;3490.6956150465426;home;work
car;3153.846153846154;4100.0;3490.6956150465426;work;home
walk;461.53846153846155;600.0;5586.365561732385;home;education
walk;1000.0;1300.0;5586.365561732385;education;home
car;5384.615384615385;7000.0;3677.063295982065;home;work
car;9384.615384615385;12200.0;3677.063295982065;work;home
car;1230.7692307692307;1600.0;3677.063295982065;home;shop
car;1230.7692307692307;1600.0;3677.063295982065;shop;home
walk;230.76923076923077;300.0;8762.984918358154;home;other
walk;230.76923076923077;300.0;8762.984918358154;other;home
walk;230.76923076923077;300.0;8762.984918358154;home;other
walk;230.76923076923077;300.0;8762.984918358154;other;home
walk;230.76923076923077;300.0;8762.984918358154;home;other
walk;1461.5384615384614;1900.0;8762.984918358154;other;work
walk;1461.5384615384614;1900.0;8762.984918358154;work;home
car;3076.9230769230767;4000.0;8066.493308984675;home;work
car;2384.6153846153848;3100.0;8066.493308984675;work;leisure
car;1384.6153846153845;1800.0;8066.493308984675;leisure;work
car;3923.076923076923;5100.0;8066.493308984675;work;other
car;3384.6153846153843;4400.0;8066.493308984675;other;shop
car;1230.7692307692307;1600.0;8066.493308984675;shop;leisure
car;4461.538461538461;5800.0;8066.493308984675;leisure;home
pt;2384.6153846153848;3100.0;9115.62262105705;home;education
pt;2384.6153846153848;3100.0;9115.62262105705;education;home
walk;692.3076923076923;900.0;14259.90625976283;home;education
walk;692.3076923076923;900.0;14259.90625976283;education;home
walk;692.3076923076923;900.0;14259.90625976283;home;education
walk;2153.846153846154;2800.0;14259.90625976283;education;home
pt;4153.846153846153;5400.0;1487.0307109261958;home;shop
pt;4384.615384615385;5700.0;1487.0307109261958;shop;home
car;5384.615384615385;7000.0;7023.586239692244;home;other
car;7307.692307692308;9500.0;7023.586239692244;other;home
car;923.0769230769231;1200.0;7023.586239692244;home;other
car;1384.6153846153845;1800.0;7023.586239692244;other;home
car;1538.4615384615383;2000.0;7023.586239692244;home;other
car;1769.2307692307693;2300.0;7023.586239692244;other;home
car;11538.461538461537;15000.0;6515.002207731571;home;shop
car;11769.23076923077;15300.0;6515.002207731571;shop;home
walk;1230.7692307692307;1600.0;4445.886565924255;home;leisure
walk;1923.076923076923;2500.0;4445.886565924255;leisure;home
car;51538.46153846154;67000.0;6180.73288777592;home;work
car;36384.61538461538;47300.0;6180.73288777592;work;work
car;24153.846153846152;31400.0;6180.73288777592;work;work
car;28769.23076923077;37400.0;6180.73288777592;work;work
car;16307.692307692307;21200.0;6180.73288777592;work;home
car;5384.615384615385;7000.0;11770.563216840334;home;work
car;8615.384615384615;11200.0;11770.563216840334;work;home
car_passenger;1307.6923076923076;1700.0;21931.322421181518;home;education
walk;230.76923076923077;300.0;12678.875203979229;education;leisure
walk;230.76923076923077;300.0;12678.875203979229;leisure;education
car_passenger;1384.6153846153845;1800.0;21931.322421181518;education;home
car_passenger;1307.6923076923076;1700.0;13558.895617434695;home;education
car_passenger;2384.6153846153848;3100.0;13558.895617434695;education;home
car_passenger;2307.6923076923076;3000.0;13558.895617434695;home;leisure
car_passenger;2461.5384615384614;3200.0;13558.895617434695;leisure;home
car;0.0;0.0;5974.5233893555;work;work
car;30769.23076923077;40000.0;5974.5233893555;work;home
car;923.0769230769231;1200.0;5974.5233893555;home;other
car;923.0769230769231;1200.0;5974.5233893555;other;home
car;34615.38461538462;45000.0;5974.5233893555;home;work
walk;230.76923076923077;300.0;2833.655222092946;home;leisure
walk;230.76923076923077;300.0;2833.655222092946;leisure;home
car;7692.307692307692;10000.0;7207.865376345116;home;shop
car;9846.153846153846;12800.0;7207.865376345116;shop;home
walk;230.76923076923077;300.0;4197.008897771337;home;leisure
walk;230.76923076923077;300.0;4197.008897771337;leisure;home
car;26923.076923076922;35000.0;1869.4332833430958;home;work
car;26000.0;33800.0;1869.4332833430958;work;home
car;769.2307692307692;1000.0;5712.789288236512;home;other
car;23076.923076923074;30000.0;5712.789288236512;other;work
car;25384.615384615383;33000.0;5712.789288236512;work;other
car;3384.6153846153843;4400.0;5712.789288236512;other;home
car;4538.461538461538;5900.0;5689.1551381562795;home;home
car;2538.4615384615386;3300.0;5689.1551381562795;home;other
car;1307.6923076923076;1700.0;5689.1551381562795;other;work
car;1384.6153846153845;1800.0;5689.1551381562795;work;leisure
car;1384.6153846153845;1800.0;5689.1551381562795;leisure;work
car;2384.6153846153848;3100.0;5689.1551381562795;work;other
car;1230.7692307692307;1600.0;5689.1551381562795;other;other
car;3615.3846153846152;4700.0;5689.1551381562795;other;home
car;3846.153846153846;5000.0;3231.7556901990633;home;work
car;3230.7692307692305;4200.0;3231.7556901990633;work;home
car;20769.23076923077;27000.0;1940.970880321294;home;leisure
car;20769.23076923077;27000.0;1940.970880321294;leisure;home
car;3846.153846153846;5000.0;517.7842478159731;home;work
car;3153.846153846154;4100.0;517.7842478159731;work;home
car;15538.461538461537;20200.0;517.7842478159731;home;leisure
car;15538.461538461537;20200.0;517.7842478159731;leisure;home
car;384.6153846153846;500.0;500.29667860212373;home;work
car;769.2307692307692;1000.0;500.29667860212373;work;home
car;769.2307692307692;1000.0;500.29667860212373;home;work
car;615.3846153846154;800.0;500.29667860212373;work;home
car;4615.384615384615;6000.0;827.9769141069243;home;shop
car;2307.6923076923076;3000.0;827.9769141069243;shop;shop
car;8230.76923076923;10700.0;827.9769141069243;shop;home
walk;230.76923076923077;300.0;1599.0589048004679;home;shop
walk;230.76923076923077;300.0;1599.0589048004679;shop;home
car;5384.615384615385;7000.0;2103.0972651353795;home;shop
car;5538.461538461538;7200.0;2103.0972651353795;shop;home
car_passenger;1461.5384615384614;1900.0;21104.797906274696;home;leisure
car_passenger;2307.6923076923076;3000.0;21104.797906274696;leisure;leisure
car_passenger;4923.076923076923;6400.0;21104.797906274696;leisure;home
car;6923.076923076923;9000.0;2218.3448103763344;home;leisure
car;6615.384615384615;8600.0;2218.3448103763344;leisure;home
car;6615.384615384615;8600.0;2218.3448103763344;home;leisure
car;3153.846153846154;4100.0;2218.3448103763344;leisure;shop
car;4000.0;5200.0;2218.3448103763344;shop;leisure
car;19230.76923076923;25000.0;2218.3448103763344;leisure;shop
car;15538.461538461537;20200.0;2218.3448103763344;shop;home
car;7692.307692307692;10000.0;2399.222600307039;home;work
car;1538.4615384615383;2000.0;2399.222600307039;work;leisure
car;2615.3846153846152;3400.0;2399.222600307039;leisure;work
car;7153.846153846153;9300.0;2399.222600307039;work;home
car_passenger;6000.0;7800.0;2778.637900951195;home;shop
car_passenger;6000.0;7800.0;2778.637900951195;shop;home
walk;230.76923076923077;300.0;3844.365620782916;home;leisure
walk;230.76923076923077;300.0;3844.365620782916;leisure;home
pt;15153.846153846152;19700.0;1957.9479059880794;home;work
pt;16153.846153846152;21000.0;1957.9479059880794;work;home
car;9230.76923076923;12000.0;2489.5110989568434;home;shop
car;11769.23076923077;15300.0;2489.5110989568434;shop;home
car;230.76923076923077;300.0;1871.059675070595;home;shop
car;846.1538461538461;1100.0;1871.059675070595;shop;home
car_passenger;2384.6153846153848;3100.0;2460.802929239543;home;leisure
car_passenger;2307.6923076923076;3000.0;2460.802929239543;leisure;home
car;1153.8461538461538;1500.0;1871.059675070595;home;leisure
car;1615.3846153846152;2100.0;1871.059675070595;leisure;home
car;692.3076923076923;900.0;7449.803906743259;home;other
car;692.3076923076923;900.0;7449.803906743259;other;home
walk;461.53846153846155;600.0;5664.348232286007;home;other
walk;461.53846153846155;600.0;5664.348232286007;other;home
car;1384.6153846153845;1800.0;7449.803906743259;home;other
car;3230.7692307692305;4200.0;7449.803906743259;other;shop
car;3846.153846153846;5000.0;7449.803906743259;shop;home
car_passenger;1307.6923076923076;1700.0;5963.9005618450365;home;education
car_passenger;1384.6153846153845;1800.0;5963.9005618450365;education;home
walk;461.53846153846155;600.0;3447.833628105548;home;education
walk;461.53846153846155;600.0;3447.833628105548;education;home
car_passenger;2307.6923076923076;3000.0;5963.9005618450365;home;leisure
car_passenger;2461.5384615384614;3200.0;5963.9005618450365;leisure;home
walk;692.3076923076923;900.0;1681.4386090779683;home;leisure
walk;1153.8461538461538;1500.0;1681.4386090779683;leisure;home
pt;2307.6923076923076;3000.0;2236.3762384626316;home;education
car_passenger;3153.846153846154;4100.0;3739.7881361662658;education;home
car_passenger;3153.846153846154;4100.0;3739.7881361662658;home;leisure
car_passenger;4461.538461538461;5800.0;3739.7881361662658;leisure;home
car;10000.0;13000.0;453.0784842693828;home;work
car;11538.461538461537;15000.0;453.0784842693828;work;work
car;17153.846153846152;22300.0;453.0784842693828;work;work
car;12615.384615384615;16400.0;453.0784842693828;work;work
car;15153.846153846152;19700.0;453.0784842693828;work;work
car;10615.384615384615;13800.0;453.0784842693828;work;home
car;15384.615384615385;20000.0;453.0784842693828;home;shop
car;14076.923076923076;18300.0;453.0784842693828;shop;home
walk;230.76923076923077;300.0;1291.7428854730297;home;shop
walk;230.76923076923077;300.0;1291.7428854730297;shop;home
bicycle;615.3846153846154;800.0;4293.753009358741;home;education
bicycle;615.3846153846154;800.0;4293.753009358741;education;home
bicycle;692.3076923076923;900.0;4293.753009358741;home;education
bicycle;615.3846153846154;800.0;4293.753009358741;education;home
car;11538.461538461537;15000.0;620.6659065968225;home;leisure
car;11307.692307692307;14700.0;620.6659065968225;leisure;home
car;7692.307692307692;10000.0;3956.3251236826786;home;shop
car;6153.846153846153;8000.0;3956.3251236826786;shop;home
car;5384.615384615385;7000.0;1671.46083033304;home;work
car;23153.846153846152;30100.0;1671.46083033304;work;other
car;19230.76923076923;25000.0;1671.46083033304;other;home
bicycle;461.53846153846155;600.0;1793.1289440979936;home;leisure
bicycle;461.53846153846155;600.0;1793.1289440979936;leisure;home
car_passenger;5769.230769230769;7500.0;3748.088851132949;leisure;shop
car_passenger;5769.230769230769;7500.0;3748.088851132949;shop;home
car_passenger;12923.076923076922;16800.0;3748.088851132949;home;leisure
walk;2923.076923076923;3800.0;2166.834716316226;leisure;leisure
pt;846.1538461538461;1100.0;2241.3400281314152;leisure;shop
walk;461.53846153846155;600.0;2166.834716316226;shop;leisure
car_passenger;15307.692307692307;19900.0;3748.088851132949;leisure;home
walk;1692.3076923076922;2200.0;2166.834716316226;home;leisure
walk;0.0;0.0;2166.834716316226;leisure;home
car_passenger;19000.0;24700.0;4689.634937088745;home;shop
car_passenger;19000.0;24700.0;4689.634937088745;shop;home
car;19615.384615384613;25500.0;3565.741375438207;home;shop
car;19615.384615384613;25500.0;3565.741375438207;shop;home
car_passenger;19769.23076923077;25700.0;4689.634937088745;home;shop
car_passenger;19923.076923076922;25900.0;4689.634937088745;shop;home
car;5384.615384615385;7000.0;2087.8162639374505;home;shop
car;4538.461538461538;5900.0;2087.8162639374505;shop;home
car;17692.30769230769;23000.0;1876.434626019131;home;leisure
car;21923.076923076922;28500.0;1876.434626019131;leisure;home
car;7692.307692307692;10000.0;2379.212659444875;leisure;shop
car;5384.615384615385;7000.0;2379.212659444875;shop;home
car;3846.153846153846;5000.0;2421.255489516078;home;shop
car;3846.153846153846;5000.0;2421.255489516078;shop;home
car;7692.307692307692;10000.0;8339.821830535071;home;work
car;4307.692307692308;5600.0;8339.821830535071;work;leisure
car;5384.615384615385;7000.0;8339.821830535071;leisure;home
walk;307.6923076923077;400.0;6341.060198995597;home;leisure
car;1000.0;1300.0;8339.821830535071;leisure;home
car;7692.307692307692;10000.0;3129.997208893151;home;shop
car;12923.076923076922;16800.0;3129.997208893151;shop;home
car;21769.23076923077;28300.0;3129.997208893151;home;leisure
car;21769.23076923077;28300.0;3129.997208893151;leisure;home
car;5461.538461538461;7100.0;3129.997208893151;home;leisure
car;5461.538461538461;7100.0;3129.997208893151;leisure;home
walk;615.3846153846154;800.0;4753.679647317827;home;other
walk;538.4615384615385;700.0;4753.679647317827;other;home
walk;615.3846153846154;800.0;4753.679647317827;home;shop
walk;846.1538461538461;1100.0;4753.679647317827;shop;home
car;24615.384615384613;32000.0;638.2236602053247;home;work
car;42307.692307692305;55000.0;638.2236602053247;work;home
car;15384.615384615385;20000.0;882.0727350466257;home;work
car;16076.923076923076;20900.0;882.0727350466257;work;home
car_passenger;6692.307692307692;8700.0;4035.8968860092155;home;leisure
car_passenger;6692.307692307692;8700.0;4035.8968860092155;leisure;home
car;11538.461538461537;15000.0;20842.898622875913;home;shop
car;12923.076923076922;16800.0;20842.898622875913;shop;home
car;38461.53846153846;50000.0;20842.898622875913;home;shop
car;40384.61538461538;52500.0;20842.898622875913;shop;home
car_passenger;40923.07692307692;53200.0;27412.415899071046;home;work
car;4615.384615384615;6000.0;1104.0241691578003;home;shop
car;6076.923076923077;7900.0;1104.0241691578003;shop;home
car;38461.53846153846;50000.0;6567.725652240795;home;leisure
car;47692.30769230769;62000.0;6567.725652240795;leisure;home
car;9230.76923076923;12000.0;10847.828398317899;home;shop
car;6923.076923076923;9000.0;10847.828398317899;shop;home
car;27461.53846153846;35700.0;10847.828398317899;home;leisure
car;27000.0;35100.0;10847.828398317899;leisure;leisure
car;5538.461538461538;7200.0;10847.828398317899;leisure;home
walk;230.76923076923077;300.0;14435.041124632848;home;work
walk;230.76923076923077;300.0;14435.041124632848;work;home
walk;230.76923076923077;300.0;14435.041124632848;home;work
walk;2923.076923076923;3800.0;14435.041124632848;work;home
walk;461.53846153846155;600.0;6312.241787872762;home;shop
walk;461.53846153846155;600.0;6312.241787872762;shop;home
pt;22307.69230769231;29000.0;13940.90750768132;home;education
pt;0.0;0.0;13940.90750768132;education;home
pt;21846.153846153844;28400.0;13940.90750768132;home;home
bicycle;2461.5384615384614;3200.0;4174.543669835458;home;work
bicycle;2461.5384615384614;3200.0;4174.543669835458;work;home
bicycle;2461.5384615384614;3200.0;4174.543669835458;home;work
bicycle;2461.5384615384614;3200.0;4174.543669835458;work;home
bicycle;1769.2307692307693;2300.0;25117.67066181584;leisure;home
bicycle;1230.7692307692307;1600.0;25117.67066181584;home;education
bicycle;692.3076923076923;900.0;25117.67066181584;education;leisure
bicycle;692.3076923076923;900.0;25117.67066181584;leisure;education
bicycle;692.3076923076923;900.0;25117.67066181584;education;leisure
bicycle;1769.2307692307693;2300.0;25117.67066181584;leisure;home
car_passenger;846.1538461538461;1100.0;3787.8139191063888;home;education
walk;230.76923076923077;300.0;2189.800462276825;education;leisure
walk;461.53846153846155;600.0;2189.800462276825;leisure;education
walk;461.53846153846155;600.0;2189.800462276825;education;education
car_passenger;1000.0;1300.0;3787.8139191063888;education;home
car;14769.23076923077;19200.0;4089.2458412781766;work;home
car_passenger;10384.615384615385;13500.0;5378.1438821390275;home;other
car_passenger;9000.0;11700.0;5378.1438821390275;other;shop
car_passenger;6846.153846153846;8900.0;5378.1438821390275;shop;home
car;15384.615384615385;20000.0;4089.2458412781766;home;work
car;9230.76923076923;12000.0;3779.7397602476794;home;work
car;769.2307692307692;1000.0;3779.7397602476794;work;work
car;5538.461538461538;7200.0;3779.7397602476794;work;other
car;10384.615384615385;13500.0;3779.7397602476794;other;home
car;1384.6153846153845;1800.0;3779.7397602476794;home;other
car;1384.6153846153845;1800.0;3779.7397602476794;other;home
car;10000.0;13000.0;3779.7397602476794;home;work
car;4615.384615384615;6000.0;3779.7397602476794;work;work
car;15307.692307692307;19900.0;3779.7397602476794;work;home
car;2307.6923076923076;3000.0;1991.601373420731;home;other
car;3153.846153846154;4100.0;1991.601373420731;other;home
car;1769.2307692307693;2300.0;1991.601373420731;home;other
car;9923.076923076922;12900.0;1991.601373420731;other;other
car;9923.076923076922;12900.0;1991.601373420731;other;shop
car;1384.6153846153845;1800.0;1991.601373420731;shop;home
car_passenger;2384.6153846153848;3100.0;13560.53931873334;home;shop
car_passenger;2153.846153846154;2800.0;13560.53931873334;shop;home
car_passenger;1384.6153846153845;1800.0;13560.53931873334;home;leisure
car_passenger;1230.7692307692307;1600.0;13560.53931873334;leisure;home
walk;76.92307692307692;100.0;7839.581326606156;home;leisure
walk;153.84615384615384;200.0;7839.581326606156;leisure;home
car_passenger;3846.153846153846;5000.0;8470.20651177009;work;work
car_passenger;7692.307692307692;10000.0;8470.20651177009;work;work
car_passenger;3923.076923076923;5100.0;8470.20651177009;work;home
car_passenger;0.0;0.0;8470.20651177009;home;work
car;1538.4615384615383;2000.0;6317.93079751931;home;other
car;1307.6923076923076;1700.0;6317.93079751931;other;home
car;1384.6153846153845;1800.0;6317.93079751931;home;other
car;2384.6153846153848;3100.0;6317.93079751931;other;home
walk;461.53846153846155;600.0;4803.745251904003;home;other
walk;461.53846153846155;600.0;4803.745251904003;other;other
walk;461.53846153846155;600.0;4803.745251904003;other;leisure
walk;230.76923076923077;300.0;4803.745251904003;leisure;home
car;22923.076923076922;29800.0;12491.473769203774;home;work
car;23307.69230769231;30300.0;12491.473769203774;work;home
walk;230.76923076923077;300.0;26708.133804613044;home;shop
walk;230.76923076923077;300.0;26708.133804613044;shop;home
walk;153.84615384615384;200.0;26708.133804613044;home;leisure
walk;153.84615384615384;200.0;26708.133804613044;leisure;home
car_passenger;6538.461538461538;8500.0;46198.474573926855;home;home
walk;461.53846153846155;600.0;8659.740434699665;home;shop
walk;1000.0;1300.0;8659.740434699665;shop;home
bicycle;1153.8461538461538;1500.0;18620.72875652198;home;leisure
bicycle;1615.3846153846152;2100.0;18620.72875652198;leisure;home
bicycle;1615.3846153846152;2100.0;18620.72875652198;home;leisure
bicycle;1615.3846153846152;2100.0;18620.72875652198;leisure;home
bicycle;1153.8461538461538;1500.0;18620.72875652198;home;leisure
bicycle;1153.8461538461538;1500.0;18620.72875652198;leisure;home
walk;461.53846153846155;600.0;8659.740434699665;home;other
bicycle;1153.8461538461538;1500.0;18620.72875652198;other;home
car;15384.615384615385;20000.0;16850.539277729593;home;work
car;15153.846153846152;19700.0;16850.539277729593;work;home
car;11538.461538461537;15000.0;9366.667846483475;home;work
car;11076.923076923076;14400.0;9366.667846483475;work;home
car;1384.6153846153845;1800.0;9366.667846483475;home;other
car;1384.6153846153845;1800.0;9366.667846483475;other;home
car;192307.6923076923;250000.0;9323.327296676829;work;work
car;6153.846153846153;8000.0;5750.35871950094;work;home
car;4615.384615384615;6000.0;5750.35871950094;home;shop
car;5461.538461538461;7100.0;5750.35871950094;shop;leisure
car;9461.538461538461;12300.0;5750.35871950094;leisure;home
car;7461.538461538461;9700.0;5750.35871950094;home;work
car;769.2307692307692;1000.0;2925.7021355005645;home;other
car;846.1538461538461;1100.0;2925.7021355005645;other;home
car;923.0769230769231;1200.0;2925.7021355005645;home;other
car;1538.4615384615383;2000.0;2925.7021355005645;other;home
car;923.0769230769231;1200.0;2925.7021355005645;home;other
car;769.2307692307692;1000.0;2925.7021355005645;other;home
car;769.2307692307692;1000.0;2925.7021355005645;home;other
car;923.0769230769231;1200.0;2925.7021355005645;other;home
car;26384.615384615383;34300.0;9835.190980698602;home;shop
car;20384.615384615383;26500.0;9835.190980698602;shop;shop
car;21461.53846153846;27900.0;9835.190980698602;shop;home
car;1153.8461538461538;1500.0;7034.694236535254;home;other
car;30769.23076923077;40000.0;7034.694236535254;other;work
car;26923.076923076922;35000.0;7034.694236535254;work;work
car;39846.153846153844;51800.0;7034.694236535254;work;shop
car;9153.846153846154;11900.0;7034.694236535254;shop;work
car;4307.692307692308;5600.0;7034.694236535254;work;work
car;28153.846153846152;36600.0;7034.694236535254;work;home
car_passenger;846.1538461538461;1100.0;6433.354499739012;home;work
car_passenger;923.0769230769231;1200.0;6433.354499739012;work;home
walk;461.53846153846155;600.0;3066.2951563304628;home;education
walk;461.53846153846155;600.0;3066.2951563304628;education;home
walk;461.53846153846155;600.0;3066.2951563304628;home;education
car_passenger;1384.6153846153845;1800.0;5303.933245662438;education;home
walk;230.76923076923077;300.0;6631.125191539969;home;shop
walk;230.76923076923077;300.0;6631.125191539969;shop;home
car;2307.6923076923076;3000.0;6691.168370709256;home;shop
car;4769.2307692307695;6200.0;6691.168370709256;shop;leisure
car;1538.4615384615383;2000.0;6691.168370709256;leisure;leisure
car;1076.923076923077;1400.0;6691.168370709256;leisure;home
car;5384.615384615385;7000.0;6691.168370709256;home;leisure
car;7461.538461538461;9700.0;6691.168370709256;leisure;home
walk;461.53846153846155;600.0;3358.902820300044;home;leisure
walk;461.53846153846155;600.0;3358.902820300044;leisure;home
